,page_id,link,question,answer
118,e08e3845-eb5a-4b6f-8530-fb63f81ef7d0,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references/llm.html,"What is the role of the 'scheduler_config' parameter in the LLM class, and what are its default settings?","The 'scheduler_config' parameter in the LLM class is used to configure the scheduler, which manages the maximum number of tasks that can be queued to hardware, the maximum number of samples that can be processed by the scheduler, and the ratio of spare blocks reserved by the scheduler. Its default settings are: npu_queue_limit=2, max_processing_samples=65536, spare_blocks_ratio=0.2, and is_offline=False."
119,e08e3845-eb5a-4b6f-8530-fb63f81ef7d0,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references/llm.html,"What is the default behavior of the 'use_blockwise_compile' parameter in the LLM class, and how does it affect the compilation process?","The 'use_blockwise_compile' parameter defaults to True, meaning each task will be compiled in the unit of a transformer block, and the compilation result for the transformer block is generated once and reused."
120,85efd72a-7fd9-4895-a0c7-090891c1e2cf,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references.html,"What are the two specific reference links mentioned in the markdown content, and what do they pertain to?",The two specific reference links mentioned are [LLM class](references/llm.html) and [SamplingParams](references/sampling_params.html).
121,85efd72a-7fd9-4895-a0c7-090891c1e2cf,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references.html,What are the two specific reference links provided in the markdown content related to FuriosaAI's documentation?,[LLM class](references/llm.html) and [SamplingParams](references/sampling_params.html)
122,85efd72a-7fd9-4895-a0c7-090891c1e2cf,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references.html,What are the two specific reference links provided in the markdown content related to FuriosaAI's documentation?,The two specific reference links are [LLM class](references/llm.html) and [SamplingParams](references/sampling_params.html).
123,85efd72a-7fd9-4895-a0c7-090891c1e2cf,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references.html,What are the two specific reference links provided in the markdown content related to FuriosaAI's documentation?,[LLM class](references/llm.html) and [SamplingParams](references/sampling_params.html)
124,85efd72a-7fd9-4895-a0c7-090891c1e2cf,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references.html,What are the two specific reference links provided in the markdown content?,[LLM class](references/llm.html) and [SamplingParams](references/sampling_params.html)
125,85efd72a-7fd9-4895-a0c7-090891c1e2cf,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references.html,What are the two specific reference links mentioned in the markdown content related to FuriosaAI's documentation?,[LLM class](references/llm.html) and [SamplingParams](references/sampling_params.html)
126,85efd72a-7fd9-4895-a0c7-090891c1e2cf,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references.html,What are the two specific reference links provided in the markdown content related to FuriosaAI's documentation?,[LLM class](references/llm.html) and [SamplingParams](references/sampling_params.html)
127,85efd72a-7fd9-4895-a0c7-090891c1e2cf,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references.html,What are the two specific reference links provided in the markdown content related to FuriosaAI's documentation?,[LLM class](references/llm.html) and [SamplingParams](references/sampling_params.html)
128,85efd72a-7fd9-4895-a0c7-090891c1e2cf,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references.html,"What are the two specific reference links provided in the markdown content, and what do they pertain to?",The two specific reference links are [LLM class](references/llm.html) and [SamplingParams](references/sampling_params.html).
129,85efd72a-7fd9-4895-a0c7-090891c1e2cf,https://furiosa-ai.github.io/docs-dev/2024.1/en/furiosa_llm/references.html,What are the two specific reference links provided in the markdown content?,[LLM class](references/llm.html) and [SamplingParams](references/sampling_params.html)
130,fe9686e2-f00f-4e68-87fa-80abbaf03e2b,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/metrics_exporter.html,"What are the common metric labels used by the Furiosa Metrics Exporter, and how do they contribute to the aggregation of metrics?","Common metric labels include arch, core, device, kubernetes_node_name, and uuid. These labels help in aggregating metrics by providing consistent identifiers across different metrics, allowing for effective grouping and analysis of data related to Furiosa NPU devices."
131,fe9686e2-f00f-4e68-87fa-80abbaf03e2b,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/metrics_exporter.html,"What are the specific metric labels used by the Furiosa Metrics Exporter to describe the architecture and core number of an NPU device, and how do these labels contribute to the aggregation of metrics?","The specific metric labels used are 'arch' for the architecture, such as 'warboy' or 'rngd', and 'core' for the core number, which can be values like '0', '1', '2', '3', '4', '5', '6', '7', '0-1', '2-3', '0-3', '4-5', '6-7', '4-7', '0-7'. These labels help in effectively aggregating metrics that share common characteristics by avoiding too many metric definitions."
132,fe9686e2-f00f-4e68-87fa-80abbaf03e2b,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/metrics_exporter.html,"What are the common metric labels used by the Furiosa Metrics Exporter, and what do they signify?","The common metric labels used by the Furiosa Metrics Exporter are 'arch', 'core', 'device', 'kubernetes_node_name', and 'uuid'. 'Arch' indicates the architecture of the Furiosa NPU device, 'core' specifies the core number, 'device' refers to the device name, 'kubernetes_node_name' is the name of the Kubernetes node where the exporter is running, and 'uuid' is the UUID of the Furiosa NPU device."
133,fe9686e2-f00f-4e68-87fa-80abbaf03e2b,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/metrics_exporter.html,"What are the common metric labels used by the Furiosa Metrics Exporter to describe NPU devices, and how do they contribute to the aggregation of metrics?","The common metric labels used by the Furiosa Metrics Exporter are arch, core, device, kubernetes_node_name, and uuid. These labels help in aggregating metrics by providing a consistent set of attributes that describe the architecture, core number, device name, Kubernetes node name, and UUID of the Furiosa NPU devices, allowing for effective grouping and analysis of metrics that share these characteristics."
134,fe9686e2-f00f-4e68-87fa-80abbaf03e2b,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/metrics_exporter.html,"What are the common metric labels used in the Furiosa Metrics Exporter, and how do they contribute to the aggregation of metrics?","Common metric labels include arch, core, device, kubernetes_node_name, and uuid. These labels help in aggregating metrics by providing consistent identifiers across different metrics, allowing for effective grouping and analysis of data related to Furiosa NPU devices."
135,fe9686e2-f00f-4e68-87fa-80abbaf03e2b,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/metrics_exporter.html,"What are the specific metric labels used by the Furiosa Metrics Exporter to describe the liveness and error metrics of Furiosa NPU devices, and how do these labels contribute to the aggregation of metrics?","The specific metric labels used by the Furiosa Metrics Exporter for liveness and error metrics include arch, core, device, uuid, kubernetes_node_name, and label. These labels help in aggregating metrics by providing a structured way to categorize and identify metrics based on the architecture, core number, device name, unique identifier, and the Kubernetes node name where the exporter is running. The 'label' attribute further describes additional attributes specific to each metric, such as types of errors, helping to avoid excessive metric definitions and effectively aggregate metrics with common characteristics."
136,fe9686e2-f00f-4e68-87fa-80abbaf03e2b,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/metrics_exporter.html,"What are the common metric labels used in the Furiosa Metrics Exporter, and how do they contribute to the aggregation of metrics?","The common metric labels used in the Furiosa Metrics Exporter are arch, core, device, kubernetes_node_name, and uuid. These labels help in aggregating metrics by providing a consistent set of attributes that describe the architecture, core number, device name, Kubernetes node name, and UUID of the Furiosa NPU device, allowing for effective grouping and analysis of metrics that share these characteristics."
137,fe9686e2-f00f-4e68-87fa-80abbaf03e2b,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/metrics_exporter.html,"What are the specific types of errors that the Furiosa Metrics Exporter can track for NPU devices, and how are they categorized in the metrics labels?","The Furiosa Metrics Exporter tracks specific types of errors for NPU devices, categorized under the 'Error' metric type. These include axi_post_error, axi_fetch_error, axi_discard_error, axi_doorbell_done, pcie_post_error, pcie_fetch_error, pcie_discard_error, pcie_doorbell_done, and device_error. These errors are indicated by the 'label' attribute in the metrics."
138,fe9686e2-f00f-4e68-87fa-80abbaf03e2b,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/metrics_exporter.html,"What are the common metric labels used in the Furiosa Metrics Exporter, and how do they contribute to the aggregation of metrics?","The common metric labels used in the Furiosa Metrics Exporter are arch, core, device, kubernetes_node_name, and uuid. These labels help in aggregating metrics by providing a consistent set of attributes that describe the architecture, core number, device name, Kubernetes node name, and UUID of the Furiosa NPU device, allowing for effective grouping and analysis of metrics that share these characteristics."
139,fe9686e2-f00f-4e68-87fa-80abbaf03e2b,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/metrics_exporter.html,"What are the common metric labels used in the Furiosa Metrics Exporter, and how do they contribute to the aggregation of metrics?","Common metric labels include arch, core, device, kubernetes_node_name, and uuid. These labels help in aggregating metrics by providing consistent identifiers for the architecture, core number, device name, Kubernetes node name, and UUID of the Furiosa NPU device, allowing for effective grouping and analysis of metrics that share these characteristics."
140,a1f21dc2-1473-410f-a3ae-e46d451a9c0e,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/feature_discovery.html,What is the purpose of using Furiosa Feature Discovery in conjunction with Node Feature Discovery in a Kubernetes environment?,"Furiosa Feature Discovery, when used with Node Feature Discovery, automatically labels Kubernetes nodes with FuriosaAI NPU properties, such as NPU family, count, and driver versions, allowing for scheduling of workloads based on specific NPU requirements and ensuring deployment only on nodes equipped with FuriosaAI NPUs."
141,a1f21dc2-1473-410f-a3ae-e46d451a9c0e,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/feature_discovery.html,What is the purpose of using Furiosa Feature Discovery in conjunction with Node Feature Discovery in a Kubernetes environment?,"Furiosa Feature Discovery, used with Node Feature Discovery, automatically labels Kubernetes nodes with FuriosaAI NPU properties, enabling workload scheduling based on specific NPU requirements and ensuring deployment only on nodes with FuriosaAI NPUs."
142,a1f21dc2-1473-410f-a3ae-e46d451a9c0e,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/feature_discovery.html,What is the purpose of using Furiosa Feature Discovery in conjunction with Node Feature Discovery in a Kubernetes environment?,"Furiosa Feature Discovery, when used with Node Feature Discovery, automatically labels Kubernetes nodes with FuriosaAI NPU properties, such as the NPU family, count, and driver versions, allowing workloads to be scheduled based on specific NPU requirements and ensuring deployment only on nodes equipped with FuriosaAI NPUs."
143,a1f21dc2-1473-410f-a3ae-e46d451a9c0e,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/feature_discovery.html,"What are the specific labels attached by Furiosa Feature Discovery to Kubernetes nodes, and what do they signify?","The labels attached by Furiosa Feature Discovery include: furiosa.ai/npu.count (number of NPU devices), furiosa.ai/npu.family (chip family such as warboy, rngd), furiosa.ai/npu.product (chip product name such as warboy, rngd, rngd-s, rngd-max), furiosa.ai/npu.driver.version (NPU device driver version), furiosa.ai/npu.driver.version.major (major part of the driver version), furiosa.ai/npu.driver.version.minor (minor part of the driver version), furiosa.ai/npu.driver.version.patch (patch part of the driver version), and furiosa.ai/npu.driver.version.metadata (driver version metadata)."
144,a1f21dc2-1473-410f-a3ae-e46d451a9c0e,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/feature_discovery.html,What is the purpose of using Furiosa Feature Discovery in conjunction with Node Feature Discovery in a Kubernetes environment?,"The purpose of using Furiosa Feature Discovery with Node Feature Discovery is to automatically label Kubernetes nodes with information about FuriosaAI NPU properties, such as the NPU family, count, and driver versions, allowing Kubernetes workloads to be scheduled based on specific NPU requirements and ensuring deployment only on nodes equipped with FuriosaAI NPUs."
145,a1f21dc2-1473-410f-a3ae-e46d451a9c0e,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/feature_discovery.html,What is the purpose of using Furiosa Feature Discovery in conjunction with Node Feature Discovery in a Kubernetes environment?,"Furiosa Feature Discovery, when used with Node Feature Discovery, automatically labels Kubernetes nodes with FuriosaAI NPU properties, such as NPU family, count, and driver versions, allowing for scheduling of workloads based on specific NPU requirements and ensuring deployment only on nodes equipped with FuriosaAI NPUs."
146,a1f21dc2-1473-410f-a3ae-e46d451a9c0e,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/feature_discovery.html,What is the purpose of using Furiosa Feature Discovery in conjunction with Node Feature Discovery in a Kubernetes environment?,"Furiosa Feature Discovery, when used with Node Feature Discovery, automatically labels Kubernetes nodes with details about FuriosaAI NPU properties, such as NPU family, count, and driver versions, enabling the scheduling of Kubernetes workloads based on specific NPU requirements and ensuring deployment only on nodes equipped with FuriosaAI NPUs."
147,a1f21dc2-1473-410f-a3ae-e46d451a9c0e,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/feature_discovery.html,What is the purpose of using Furiosa Feature Discovery in conjunction with Node Feature Discovery in a Kubernetes environment?,"Furiosa Feature Discovery, when used with Node Feature Discovery, automatically labels Kubernetes nodes with FuriosaAI NPU properties, enabling workload scheduling based on specific NPU requirements and ensuring deployment only on nodes equipped with FuriosaAI NPUs."
148,a1f21dc2-1473-410f-a3ae-e46d451a9c0e,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/feature_discovery.html,What is the purpose of using Furiosa Feature Discovery in conjunction with Node Feature Discovery in a Kubernetes environment?,"Furiosa Feature Discovery, when used with Node Feature Discovery, automatically labels Kubernetes nodes with information about FuriosaAI NPU properties, such as the NPU family, count, and driver versions, enabling scheduling of Kubernetes workloads based on specific NPU requirements."
149,a1f21dc2-1473-410f-a3ae-e46d451a9c0e,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/feature_discovery.html,What is the purpose of using Furiosa Feature Discovery in conjunction with Node Feature Discovery in a Kubernetes environment?,"Furiosa Feature Discovery, when used with Node Feature Discovery, automatically labels Kubernetes nodes with FuriosaAI NPU properties like NPU family, count, and driver versions, enabling workload scheduling based on specific NPU requirements and ensuring deployment only on nodes equipped with FuriosaAI NPUs."
150,a53038c2-0668-4963-875e-79abe9c99e2c,https://furiosa-ai.github.io/docs-dev/2024.1/en/whatsnew/index.html,What are the quantization methods supported by the Furiosa Quantizer in the Furiosa SDK 2024.1.0 release?,"BF16 (W16A16), INT8 Weight-Only (W8A16), FP8 (W8A8), INT8 SmoothQuant (W8A8)."
151,a53038c2-0668-4963-875e-79abe9c99e2c,https://furiosa-ai.github.io/docs-dev/2024.1/en/whatsnew/index.html,What are the quantization methods supported by the Furiosa Quantizer in the Furiosa SDK 2024.1.0 release?,"BF16 (W16A16), INT8 Weight-Only (W8A16), FP8 (W8A8), INT8 SmoothQuant (W8A8)."
152,a53038c2-0668-4963-875e-79abe9c99e2c,https://furiosa-ai.github.io/docs-dev/2024.1/en/whatsnew/index.html,What are the quantization methods supported by the Furiosa Quantizer in the Furiosa SDK 2024.1.0 release?,"BF16 (W16A16), INT8 Weight-Only (W8A16), FP8 (W8A8), INT8 SmoothQuant (W8A8)."
153,a53038c2-0668-4963-875e-79abe9c99e2c,https://furiosa-ai.github.io/docs-dev/2024.1/en/whatsnew/index.html,What quantization methods are supported by the Furiosa Quantizer in the Furiosa SDK 2024.1.0 release?,"BF16 (W16A16), INT8 Weight-Only (W8A16), FP8 (W8A8), INT8 SmoothQuant (W8A8)."
154,a53038c2-0668-4963-875e-79abe9c99e2c,https://furiosa-ai.github.io/docs-dev/2024.1/en/whatsnew/index.html,What quantization methods are supported by the Furiosa Quantizer in the Furiosa SDK 2024.1.0 release?,"BF16 (W16A16), INT8 Weight-Only (W8A16), FP8 (W8A8), INT8 SmoothQuant (W8A8)."
155,a53038c2-0668-4963-875e-79abe9c99e2c,https://furiosa-ai.github.io/docs-dev/2024.1/en/whatsnew/index.html,What are the quantization methods supported by the Furiosa Quantizer in the Furiosa SDK 2024.1.0 release?,"BF16 (W16A16), INT8 Weight-Only (W8A16), FP8 (W8A8), INT8 SmoothQuant (W8A8)."
156,a53038c2-0668-4963-875e-79abe9c99e2c,https://furiosa-ai.github.io/docs-dev/2024.1/en/whatsnew/index.html,What are the quantization methods supported by the Furiosa Quantizer in the Furiosa SDK 2024.1.0 release?,"BF16 (W16A16), INT8 Weight-Only (W8A16), FP8 (W8A8), INT8 SmoothQuant (W8A8)."
157,a53038c2-0668-4963-875e-79abe9c99e2c,https://furiosa-ai.github.io/docs-dev/2024.1/en/whatsnew/index.html,What are the quantization methods supported by the Furiosa Quantizer in the Furiosa SDK 2024.1.0 release?,"BF16 (W16A16), INT8 Weight-Only (W8A16), FP8 (W8A8), INT8 SmoothQuant (W8A8)."
158,a53038c2-0668-4963-875e-79abe9c99e2c,https://furiosa-ai.github.io/docs-dev/2024.1/en/whatsnew/index.html,What are the quantization methods supported by the Furiosa Quantizer in the Furiosa SDK 2024.1.0 release?,"BF16 (W16A16), INT8 Weight-Only (W8A16), FP8 (W8A8), INT8 SmoothQuant (W8A8)."
159,a53038c2-0668-4963-875e-79abe9c99e2c,https://furiosa-ai.github.io/docs-dev/2024.1/en/whatsnew/index.html,What are the quantization methods supported by the Furiosa Quantizer in the Furiosa SDK 2024.1.0 release?,"BF16 (W16A16), INT8 Weight-Only (W8A16), FP8 (W8A8), INT8 SmoothQuant (W8A8)."
160,56ae0c48-fbd4-4d43-b6f7-395542108fa7,https://furiosa-ai.github.io/docs-dev/2024.1/en/getting_started/furiosa_llm.html,What are the minimum system requirements and steps needed to install Furiosa LLM on a compatible system?,"The minimum system requirements for installing Furiosa LLM include Ubuntu 20.04 LTS (Debian bullseye) or later, administrator privileges, setting up an APT server, installing prerequisites, Python 3.8, 3.9, or 3.10, and enough storage space for model weights (e.g., about 100GB for Llama 3.1 70B model). Installation steps involve installing the 'furiosa-compiler' package using 'sudo apt install -y furiosa-compiler', creating a Python virtual environment, and installing Furiosa LLM with 'pip install furiosa-llm'."
161,56ae0c48-fbd4-4d43-b6f7-395542108fa7,https://furiosa-ai.github.io/docs-dev/2024.1/en/getting_started/furiosa_llm.html,"What are the minimum system requirements and steps needed to install Furiosa LLM, and how does one authenticate with HuggingFace to use certain models?","The minimum system requirements for installing Furiosa LLM include Ubuntu 20.04 LTS (Debian bullseye) or later, administrator privileges, setting up an APT server, installing prerequisites, Python 3.8, 3.9, or 3.10, and enough storage space for model weights (e.g., about 100GB for Llama 3.1 70B model). To install, use 'sudo apt install -y furiosa-compiler' and 'pip install furiosa-llm'. For models like meta-llama/Meta-Llama-3.1-8B, a HuggingFace account is needed to accept the model's license and generate a token, which can be done at https://huggingface.co/settings/tokens. Authenticate using 'huggingface-cli login --token $HF_TOKEN'."
162,56ae0c48-fbd4-4d43-b6f7-395542108fa7,https://furiosa-ai.github.io/docs-dev/2024.1/en/getting_started/furiosa_llm.html,What are the necessary steps and requirements to install Furiosa LLM on a system running Ubuntu 20.04 LTS or later?,"The necessary steps and requirements to install Furiosa LLM on a system running Ubuntu 20.04 LTS or later include having administrator privileges, setting up an APT server, installing prerequisites, using Python 3.8, 3.9, or 3.10, and ensuring enough storage space for model weights. You must install the 'furiosa-compiler' package using 'sudo apt install -y furiosa-compiler', create a Python virtual environment, and install Furiosa LLM with 'pip install furiosa-llm'. Additionally, for some models, you need to accept their license on HuggingFace, create an account, generate a token, and authenticate using 'huggingface-cli login --token $HF_TOKEN'."
163,56ae0c48-fbd4-4d43-b6f7-395542108fa7,https://furiosa-ai.github.io/docs-dev/2024.1/en/getting_started/furiosa_llm.html,What are the necessary steps to authenticate and load a model for offline batch inference using Furiosa LLM's Python API?,"First, create a HuggingFace account, accept the model's license, and generate a token. Authenticate on the HuggingFace Hub using 'huggingface-cli login --token $HF_TOKEN'. Then, import the LLM class and SamplingParams from the furiosa_llm module. Load the model using the LLM class, for example, 'llm = LLM(model=""meta-llama/Llama-3.1-8B-Instruct"")'."
164,56ae0c48-fbd4-4d43-b6f7-395542108fa7,https://furiosa-ai.github.io/docs-dev/2024.1/en/getting_started/furiosa_llm.html,"What are the minimum system requirements and steps needed to install Furiosa LLM, and how does one authenticate a model from the HuggingFace Hub?","The minimum system requirements for installing Furiosa LLM include Ubuntu 20.04 LTS (Debian bullseye) or later, administrator privileges, setting up an APT server, installing prerequisites, Python 3.8, 3.9, or 3.10, and enough storage space for model weights (e.g., about 100GB for Llama 3.1 70B model). To install, use 'sudo apt install -y furiosa-compiler' and 'pip install furiosa-llm'. For models like meta-llama/Meta-Llama-3.1-8B, create a HuggingFace account, accept the model’s license, generate a token, and authenticate using 'huggingface-cli login --token $HF_TOKEN'."
165,56ae0c48-fbd4-4d43-b6f7-395542108fa7,https://furiosa-ai.github.io/docs-dev/2024.1/en/getting_started/furiosa_llm.html,What are the necessary steps to authenticate and use the meta-llama/Meta-Llama-3.1-8B model for offline batch inference with Furiosa LLM?,"Create a HuggingFace account, accept the model’s license, generate a token, authenticate on the HuggingFace Hub using 'huggingface-cli login --token $HF_TOKEN', and then load the model using the LLM class from the furiosa_llm module."
166,56ae0c48-fbd4-4d43-b6f7-395542108fa7,https://furiosa-ai.github.io/docs-dev/2024.1/en/getting_started/furiosa_llm.html,"What are the necessary steps to authenticate and use a model like Meta-Llama-3.1-8B with Furiosa LLM, and what specific requirements must be met before installation?","To authenticate and use a model like Meta-Llama-3.1-8B with Furiosa LLM, you need to create a HuggingFace account, accept the model's license, and generate a token. You can authenticate on the HuggingFace Hub using the command 'huggingface-cli login --token $HF_TOKEN'. Before installation, the requirements include Ubuntu 20.04 LTS or later, administrator privileges, setting up an APT server, installing prerequisites, Python 3.8, 3.9, or 3.10, and enough storage space for model weights, such as about 100GB for the Llama 3.1 70B model."
167,56ae0c48-fbd4-4d43-b6f7-395542108fa7,https://furiosa-ai.github.io/docs-dev/2024.1/en/getting_started/furiosa_llm.html,What are the necessary steps and requirements to install Furiosa LLM on an Ubuntu system?,"The minimum requirements for installing Furiosa LLM on an Ubuntu system include having Ubuntu 20.04 LTS (Debian bullseye) or later, administrator privileges, setting up an APT server, installing prerequisites, and having Python 3.8, 3.9, or 3.10. Additionally, enough storage space is needed for model weights, such as about 100GB for the Llama 3.1 70B model. The installation involves installing the 'furiosa-compiler' package using 'sudo apt install -y furiosa-compiler', creating a Python virtual environment, and installing Furiosa LLM with 'pip install furiosa-llm'. For some models, accepting their license via a HuggingFace account and generating a token is required."
168,56ae0c48-fbd4-4d43-b6f7-395542108fa7,https://furiosa-ai.github.io/docs-dev/2024.1/en/getting_started/furiosa_llm.html,"What are the necessary steps to authenticate and use the meta-llama/Meta-Llama-3.1-8B model with Furiosa LLM, and why is this process required?","To authenticate and use the meta-llama/Meta-Llama-3.1-8B model with Furiosa LLM, you need to create a HuggingFace account, accept the model's license, and generate a token. This process is required because some models, like meta-llama/Meta-Llama-3.1-8B, require license acceptance before use. Once you have the token, you can authenticate on the HuggingFace Hub using the command 'huggingface-cli login --token $HF_TOKEN'."
169,56ae0c48-fbd4-4d43-b6f7-395542108fa7,https://furiosa-ai.github.io/docs-dev/2024.1/en/getting_started/furiosa_llm.html,What are the steps required to authenticate and load a model from the HuggingFace Hub for offline batch inference using Furiosa LLM?,"First, create a HuggingFace account, accept the model’s license, and generate a token at https://huggingface.co/settings/tokens. Authenticate on the HuggingFace Hub using 'huggingface-cli login --token $HF_TOKEN'. Then, import the LLM class from furiosa_llm, and load the model using 'llm = LLM(model=""meta-llama/Llama-3.1-8B-Instruct"")'."
170,79971985-74d0-445e-8c78-a80a93ef215b,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/intro.html,What is the primary purpose of the FuriosaAI Cloud Native Toolkit as described in the markdown content?,The FuriosaAI Cloud Native Toolkit is a software stack designed to enable FuriosaAI’s NPU product in Kubernetes and Container ecosystems.
171,79971985-74d0-445e-8c78-a80a93ef215b,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/intro.html,What is the primary purpose of the FuriosaAI Cloud Native Toolkit as described in the markdown content?,The FuriosaAI Cloud Native Toolkit is a software stack designed to enable FuriosaAI’s NPU product in Kubernetes and Container ecosystems.
172,79971985-74d0-445e-8c78-a80a93ef215b,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/intro.html,What is the primary purpose of the FuriosaAI Cloud Native Toolkit as described in the content?,To enable FuriosaAI’s NPU product in Kubernetes and Container ecosystem.
173,79971985-74d0-445e-8c78-a80a93ef215b,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/intro.html,What is the primary purpose of the FuriosaAI Cloud Native Toolkit as described in the markdown content?,To enable FuriosaAI’s NPU product in Kubernetes and Container ecosystem.
174,79971985-74d0-445e-8c78-a80a93ef215b,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/intro.html,What is the primary purpose of the FuriosaAI Cloud Native Toolkit as described in the content?,To enable FuriosaAI’s NPU product in Kubernetes and Container ecosystem.
175,79971985-74d0-445e-8c78-a80a93ef215b,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/intro.html,What is the primary purpose of the FuriosaAI Cloud Native Toolkit as described in the markdown content?,To enable FuriosaAI’s NPU product in Kubernetes and Container ecosystem.
176,79971985-74d0-445e-8c78-a80a93ef215b,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/intro.html,What is the primary purpose of the FuriosaAI Cloud Native Toolkit as described in the markdown content?,To enable FuriosaAI’s NPU product in Kubernetes and Container ecosystem.
177,79971985-74d0-445e-8c78-a80a93ef215b,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/intro.html,What is the primary purpose of the FuriosaAI Cloud Native Toolkit as described in the markdown content?,The FuriosaAI Cloud Native Toolkit is a software stack designed to enable FuriosaAI’s NPU product in Kubernetes and Container ecosystems.
178,79971985-74d0-445e-8c78-a80a93ef215b,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/intro.html,What is the primary purpose of the FuriosaAI Cloud Native Toolkit as described in the markdown content?,To enable FuriosaAI’s NPU product in Kubernetes and Container ecosystem.
179,79971985-74d0-445e-8c78-a80a93ef215b,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/intro.html,What is the primary purpose of the FuriosaAI Cloud Native Toolkit as described in the markdown content?,To enable FuriosaAI’s NPU product in Kubernetes and Container ecosystem.
180,ccf0c765-aa95-4b97-bf6b-fe5650ff8858,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/rngd.html,What architectural and performance features enable FuriosaAI's RNGD chip to support high-performance deep learning models in multi-tenant environments?,"RNGD is based on the Tensor Contraction Processor architecture, utilizing TSMC's 5nm process node and operating at 1.0 GHz. It offers 512 TOPS and 1024 TOPS of INT8 and INT4 performance, respectively, and is configured with two HBM3 modules providing 1.5 TB/s memory bandwidth. It supports PCIe Gen5 x16 and can function as 2, 4, or 8 isolated NPUs in multi-tenant environments, with support for SR-IOV and virtualization."
181,ccf0c765-aa95-4b97-bf6b-fe5650ff8858,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/rngd.html,What architectural and performance features enable FuriosaAI's RNGD chip to support high-performance deep learning models in multi-tenant environments?,"RNGD is based on the Tensor Contraction Processor architecture utilizing TSMC’s 5nm process node, operating at 1.0 GHz. It offers 512 TOPS and 1024 TOPS of INT8 and INT4 performance respectively, with two HBM3 modules providing 1.5 TB/s memory bandwidth. It supports PCIe Gen5 x16, can function as 2, 4, or 8 isolated NPUs in multi-tenant environments, and supports SR-IOV and virtualization for multi-instance NPUs."
